,0,1,2,3,4,5
3125,0,1468522517,Tue Apr 07 02:11:07 PDT 2009,NO_QUERY,just_awful,might go hiking in the big thicket in a couple weeks. what monsters are supposed to be in this area? chupacabra? i hope not 
91880,0,1759762482,Sun May 10 19:55:29 PDT 2009,NO_QUERY,Bo0bi3, one point!!
1245196,4,1995020349,Mon Jun 01 12:49:28 PDT 2009,NO_QUERY,DNLson,this day was just puuurrrfect!! 
308933,0,2000797554,Mon Jun 01 22:59:37 PDT 2009,NO_QUERY,SunnyJuggs,OMG.. I hate stepping into a shit hole..    
1464768,4,2064273089,Sun Jun 07 05:47:16 PDT 2009,NO_QUERY,xerinalacullen,@Henaxxru I wanna meet you too!!! 
1238722,4,1993352191,Mon Jun 01 10:14:21 PDT 2009,NO_QUERY,sandels13,@bowwow614 http://twitpic.com/6erh9 - haha u do got bounce and u eva tld u you didnt is sycho lmao haha lookn good 
434146,0,2065119570,Sun Jun 07 07:56:11 PDT 2009,NO_QUERY,TwilightGirlYup,@chloemarie96 i'm well sad now 
1528002,4,2177296346,Mon Jun 15 05:50:50 PDT 2009,NO_QUERY,RoryBecker,Apologies if any of this is scaring you @rachelhawley... Just ignore it for now  you'll do fine.
1341284,4,2031413507,Thu Jun 04 09:46:56 PDT 2009,NO_QUERY,CreateYourRate,@howard74 For hotels there is a @HotelTweeter already 
1395587,4,2053738483,Sat Jun 06 05:33:03 PDT 2009,NO_QUERY,McStinne,"won football today, 2-0 now we're number one. Rikke Sand tonight, Â´going to play sims 3 all night! "
472131,0,2176772389,Mon Jun 15 04:43:05 PDT 2009,NO_QUERY,NursingDrPepper,@komplettie The sun - it won't go away. 18 degrees. 
1592959,4,2191845428,Tue Jun 16 06:04:23 PDT 2009,NO_QUERY,jenbishopsydney,"@kismet100 replied to wrong person, sorry "
547221,0,2202016674,Tue Jun 16 21:06:48 PDT 2009,NO_QUERY,Kates06,"@jenthefangirl I feel bad for Hayden, she is talented, pretty and the Heroes cast is close, she is NOT the cast floozy  Adrian is married"
122353,0,1833693370,Mon May 18 00:07:50 PDT 2009,NO_QUERY,tracy_marq,@Dylan_isthebest I'm sorry your butthole has to put up with that 
623861,0,2229700674,Thu Jun 18 16:05:08 PDT 2009,NO_QUERY,yelenacg,"@xoAdrianne oh wow, i agree "
1167320,4,1980042486,Sun May 31 05:28:57 PDT 2009,NO_QUERY,PLAYTHISWAY,is working on developing a blog all about #PARENTING and #PLAY with young children.  Stay tuned!  Enjoy your #children!  
208424,0,1973720434,Sat May 30 11:42:07 PDT 2009,NO_QUERY,AudiRae,@joeboyfresh heather says they have one more meeting and they'll tell us early today.  I'm really about to puke I swear 
1509862,4,2174867687,Sun Jun 14 23:30:18 PDT 2009,NO_QUERY,ETimeCarl,@merijdith be happy 
197187,0,1970951720,Sat May 30 05:45:59 PDT 2009,NO_QUERY,Jordskkk,off to the hospital to get my bandages changed. 
137939,0,1880445794,Fri May 22 01:16:08 PDT 2009,NO_QUERY,pessimistsucks,sleepy head  it's very hot.
1271444,4,2000559334,Mon Jun 01 22:23:33 PDT 2009,NO_QUERY,Albatorss,that was a mistake didn't mean to add you to the list 
937646,4,1793268107,Thu May 14 02:01:47 PDT 2009,NO_QUERY,kirsty_wilson,@downesy You should head along! @problogger is going and they are expecting 40 or so. Will make an effort to get 50-60 to the next one! 
281032,0,1992203514,Mon Jun 01 08:22:20 PDT 2009,NO_QUERY,qwghlm,@utku @alexandrapullin That's the @wearesocial work local as it happens. But I'm tied up this evening alas 
1186390,4,1982944001,Sun May 31 12:12:13 PDT 2009,NO_QUERY,rozze2,@shanniemurray welcome to the madness 
1572232,4,2188898273,Mon Jun 15 22:47:53 PDT 2009,NO_QUERY,b_e_c,"@Meshel_Laurie Congratulations on the baby news, thats fantastic. Fun times ahead "
1087130,4,1969396150,Fri May 29 23:54:25 PDT 2009,NO_QUERY,shallimary,ooppss hold on... man lakers won?!! stinks!! ahahahaha cavs or magic?? hhhmmm ill go for whoever just not lakers... haha 
1302155,4,2008077399,Tue Jun 02 13:35:12 PDT 2009,NO_QUERY,DWTusen,"@MANDAMILMO Hi, Glad to see you are following me.I started following you b/c I am a RPh and us pharmacy people gotta stick together, LOL "
217754,0,1976003347,Sat May 30 16:22:37 PDT 2009,NO_QUERY,baileyalise5565,@livayy I just saw you by copac missy. At the stop sign. And you didn't even wave at me. 
1153782,4,1978855070,Sun May 31 00:42:12 PDT 2009,NO_QUERY,absolutelytrue,"@mynameisiska Haha, you know me "
1036559,4,1956372861,Thu May 28 21:44:23 PDT 2009,NO_QUERY,FashionGuru,"I'm only giving 2 #FF shout out's today!! And those are the only 2, I will continue to send them out w/ different reasons each time!! "
634779,0,2233413452,Thu Jun 18 21:19:07 PDT 2009,NO_QUERY,LVeeMD,@SincerelyJenn Yes mother 
648953,0,2237162782,Fri Jun 19 05:18:09 PDT 2009,NO_QUERY,Betancort,Off to work soon.. Work sucks.. I wanna go to Oslo 
1567498,4,2188010761,Mon Jun 15 21:09:19 PDT 2009,NO_QUERY,livingforjesus,"is lovin Nevershoutnever! Oh and she's happy she won ERS  His Grace is enough....Yep it is, i wish i would remember that more often"
1533713,4,2178554691,Mon Jun 15 07:52:19 PDT 2009,NO_QUERY,lisamarie_27,@JonDouglasEsq why don't u go to both???  easy decision :p
597005,0,2219159842,Wed Jun 17 23:55:38 PDT 2009,NO_QUERY,DumbLemonLizzy,its 5:00pm... MY LAPTOP IS NOT WORKING! 
114868,0,1826520264,Sun May 17 08:42:06 PDT 2009,NO_QUERY,pilepgumpy,Just remembered how crappy of a movie Just My Luck is. Haha 
673811,0,2247602435,Fri Jun 19 19:20:39 PDT 2009,NO_QUERY,thatonecrazykid,"would call @GabrielSaporta again, but i can't sing  haha"
1449898,4,2062885920,Sun Jun 07 00:37:45 PDT 2009,NO_QUERY,jameshindley11,at FOXLEYS!!!! jeni is currently hugging me 
493987,0,2184780009,Mon Jun 15 16:24:37 PDT 2009,NO_QUERY,Peanut009,I'm putting off calling the Managing Director 2 let him know I prolly won't return. its easier being stabbed in the rib  
1510199,4,2174920827,Sun Jun 14 23:38:06 PDT 2009,NO_QUERY,hyperjetrod,"back soon, while im gone listen 2 #deathandtaxes#musicmonday enjoy  LA Rockers playin on twitter daily "
451196,0,2069687337,Sun Jun 07 16:20:25 PDT 2009,NO_QUERY,lele_e,@tommcfly you didn't read the story i told you about the Symphony No.9 right?  that's ok
1212062,4,1989212654,Mon Jun 01 00:44:03 PDT 2009,NO_QUERY,rezarizki,shopping spree day. Yippee 
970672,4,1828054230,Sun May 17 11:59:54 PDT 2009,NO_QUERY,JGiallombardo,@COLKNO13 hey u better let me know how it is  cuz i wanna go see it to
1517216,4,2175815596,Mon Jun 15 02:04:46 PDT 2009,NO_QUERY,zobi1kenobi,"@damienpbuckley hahaha, no way jose - I have enough politics in my life already, but thanks for the suggestion "
257267,0,1984926707,Sun May 31 16:04:58 PDT 2009,NO_QUERY,iy0,@tweete it happen to me since i change my username  re:blank page
691460,0,2252245082,Sat Jun 20 05:49:28 PDT 2009,NO_QUERY,oxKatyxox,oooh still vry hung over  not good
1361357,4,2049088131,Fri Jun 05 16:16:29 PDT 2009,NO_QUERY,raeraesunshine,My room smells like flowers 
1453888,4,2063272461,Sun Jun 07 02:00:20 PDT 2009,NO_QUERY,Eyglo,@vacant_heart Yes 
200334,0,1971641128,Sat May 30 07:34:02 PDT 2009,NO_QUERY,Lenogessle,@PartyCrashess Hi girl.. why donï¿½t you write to me anymore? I miss your messages.. 
616602,0,2226730602,Thu Jun 18 12:18:51 PDT 2009,NO_QUERY,XxRadioACTIVExX,Bored....and very cooooooold    xx
417255,0,2061493824,Sat Jun 06 20:59:20 PDT 2009,NO_QUERY,samvie,Typing in spanish is rather troublesome. There are too many codes for accented letters...very tedious work 
616104,0,2226539882,Thu Jun 18 12:04:41 PDT 2009,NO_QUERY,WallTweet,@workformeonline I didn't understand that   Try commands like 'Buy 30 #tag' or 'Sell 30 #tag'
1214104,4,1989417412,Mon Jun 01 01:27:51 PDT 2009,NO_QUERY,khughes94,is giggling because Ashleigh said 'vegetabubbles'! 
802709,4,1468269129,Tue Apr 07 00:39:12 PDT 2009,NO_QUERY,Tiianaaa,going to soccer  yeahhhh
537835,0,2198895023,Tue Jun 16 16:43:30 PDT 2009,NO_QUERY,EmilyLimily,@moesfalafel no  I wish. I really want to go but have no time.
124577,0,1834137379,Mon May 18 01:46:22 PDT 2009,NO_QUERY,ItsCeejay,"woke up in his dream, thought he was going to Stamford Bridge then woke up for real. Sad "
685451,0,2250780151,Sat Jun 20 01:28:03 PDT 2009,NO_QUERY,pk_is_1337,@PMS_Deception btw yes i did have fun but i missed you  hands sore from rock climbing after 6 hrs but other than that was fun
1336034,4,2017131978,Wed Jun 03 07:54:41 PDT 2009,NO_QUERY,hijadecano,top of da mornin' to ya from my side o town!!  @suitechauvhan
575081,0,2210834538,Wed Jun 17 12:04:56 PDT 2009,NO_QUERY,scottcwaelde,"I just downloaded the new 3.0 software, and all it does is make me want a new iPhone 3gS!  "
1180687,4,1981953584,Sun May 31 10:13:42 PDT 2009,NO_QUERY,IFightDragons,NEW SHOES!!!  thanks Lizzie!!! http://twitpic.com/6ccj4
816862,4,1551584282,Sat Apr 18 09:26:34 PDT 2009,NO_QUERY,sarial,@matthewkheafy just keep growing the way Trivium has been. Enjoyed each album successively more. Some kickass solos from Ascendancy pls 
1073284,4,1966748940,Fri May 29 18:19:45 PDT 2009,NO_QUERY,anth922,"Goodbye newark, hellooooo Dublin. "
262978,0,1986380650,Sun May 31 18:45:38 PDT 2009,NO_QUERY,LaLaLaLisaW,@aeayling   jk ill take any of them!
1360714,4,2048841325,Fri Jun 05 15:51:51 PDT 2009,NO_QUERY,augustagaliving,Approached today by a publisher who wanted to use one of my Flickr photos in a book      
663065,0,2243981728,Fri Jun 19 14:08:57 PDT 2009,NO_QUERY,cktwelfel,2 more days in TX then back to OH 
1552233,4,2184346532,Mon Jun 15 15:46:33 PDT 2009,NO_QUERY,EquityPartner4U,@theochocolate LOL! I'll let him know!  We'll check out the wares soon!
660783,0,2242834817,Fri Jun 19 12:41:26 PDT 2009,NO_QUERY,SoWrongItsDevon,"Mom said no to warped  I'm literally crying right now. This really sucks.. I ended summer school today, but found out I can't go to Warped"
1301633,4,2007744175,Tue Jun 02 13:05:19 PDT 2009,NO_QUERY,ani_fee,@officialefron http://twitpic.com/5ktc5 - like it a lot 
1342176,4,2032606720,Thu Jun 04 11:30:13 PDT 2009,NO_QUERY,megan_grace,New Mayday Parade and All Time Low record soon 
367768,0,2049286906,Fri Jun 05 16:37:05 PDT 2009,NO_QUERY,Ilkee,@fobroxmisox yay!! it will never end..but here in Belgium it's already the 6th  #petewentzday #petewentzday #petewentzday #petewentzday
1131427,4,1975861598,Sat May 30 16:03:45 PDT 2009,NO_QUERY,JoeKevinNickJ,haha Mr. Brightside cover... Doug's adorable... 
1174981,4,1981029756,Sun May 31 08:15:10 PDT 2009,NO_QUERY,Raine_Amos,"After a long night, time to go praise the Lord! "
74699,0,1694904195,Mon May 04 04:33:10 PDT 2009,NO_QUERY,youcollme,@snobscrilla I have finally figured out why I cannot find Day One on iTunes... because I'm registered to the US store! CRY CRY CRY  WHYYY
1220394,4,1990049201,Mon Jun 01 03:42:39 PDT 2009,NO_QUERY,HannahElise01,Going for the night. Cyaaaa x x x 
1389724,4,2053156215,Sat Jun 06 03:29:51 PDT 2009,NO_QUERY,robsad79,@Chris_Gorham Can't wait to see Harper's Island tonight 
1252739,4,1996767233,Mon Jun 01 15:39:18 PDT 2009,NO_QUERY,MissChelie,@MissNickyHilton mine did that and I had to free up memory. Took 45 minutes on the phone with them to figure that out! 
1317575,4,2014276094,Wed Jun 03 01:00:14 PDT 2009,NO_QUERY,greysiilicious,tweetin' around 
1576922,4,2189606293,Tue Jun 16 00:26:28 PDT 2009,NO_QUERY,SamanthaJudd,I'm chilling with Megannnnn!!!! And her dog 
154748,0,1936014361,Wed May 27 07:17:56 PDT 2009,NO_QUERY,GingerWitch,Me so #hungee #hungee again... 
50817,0,1678654317,Sat May 02 07:21:33 PDT 2009,NO_QUERY,fibonaccispiral,Think i did super awesome amazingly well on immunology final...gotta get ready for ceutics now  
91532,0,1759573945,Sun May 10 19:30:52 PDT 2009,NO_QUERY,_magic8ball,@adevries Outlook not so good 
1446416,4,2062503859,Sat Jun 06 23:25:25 PDT 2009,NO_QUERY,Karen230683,@violetscruk good luck  maybe see ya up there xx
965860,4,1827642965,Sun May 17 11:08:34 PDT 2009,NO_QUERY,redchinese19,"@JaviLovesPizza no don't worry, some of us are like that but I'm not, I'm the nice, feed you bacon and maple syrup kind of Canadian "
1319654,4,2014500541,Wed Jun 03 01:44:32 PDT 2009,NO_QUERY,stuartglossop,"@Nixynoonoo not really, get tonights work out of the way and I'll be ready. Not even started packing yet "
1084906,4,1969075848,Fri May 29 22:58:12 PDT 2009,NO_QUERY,howiecohen,@ItsJustDi Then you'll have to go with something like this:  http://bit.ly/TJLjh 
1415798,4,2057297061,Sat Jun 06 12:44:23 PDT 2009,NO_QUERY,Jennifer_La,Waking up to a new day 
781949,0,2323531243,Thu Jun 25 00:51:51 PDT 2009,NO_QUERY,atscentral,Test tweet. &amp; Facebook update.  Hopefully this gets out (Connectivity issues  )
688162,0,2251458001,Sat Jun 20 03:34:15 PDT 2009,NO_QUERY,Elissayoung,@girlboys well that was our intention but there were dark clouds then there was rain and lightning 
334740,0,2013641062,Tue Jun 02 23:11:04 PDT 2009,NO_QUERY,LillyAaron, i hate this .. Goodnight. LOL http://tinyurl.com/olyvhe
124149,0,1834052832,Mon May 18 01:26:53 PDT 2009,NO_QUERY,AnimalDrMarshal,"@uhhDude  so I missed the No Talent Show. I am bummed, but I totally forgot it was my friends birthday bash night. Boooooooooooooo. "
13323,0,1553201726,Sat Apr 18 13:38:18 PDT 2009,NO_QUERY,DeeDutch,you cant plaaaay on broken strings.. ! Unfortunaley !  Now I gotta bike all the way to the guitar store (40 minutes! :O) to buy a new one
463426,0,2174916900,Sun Jun 14 23:37:30 PDT 2009,NO_QUERY,chrissieface,flying back to the mainland... 
11244,0,1551266918,Sat Apr 18 08:35:47 PDT 2009,NO_QUERY,Mirro_IL,instead of voluntiring at international karate tournament I have to work. the tournament would be more interesting 
1363684,4,2049574764,Fri Jun 05 17:07:11 PDT 2009,NO_QUERY,NaNi703,@MiszJuicyBaybee I know girl I commented her  My gurl don't got twitter yet she waitin to get her SK cuz it don't werk on hers! Lame lol
1448356,4,2062724014,Sun Jun 07 00:05:47 PDT 2009,NO_QUERY,amarantus00,Warsaw- visa received finally ...Route 66 here i come 
1144930,4,1977701744,Sat May 30 21:31:08 PDT 2009,NO_QUERY,rangsikitpho,"Introducing my new niece, Juliet? 5 lbs 9 ounces. She and my sister are doing great but dave seems a little shaken "
432968,0,2064861406,Sun Jun 07 07:20:56 PDT 2009,NO_QUERY,mariejo19,I Wish I Could Turn Back Time. 
1586343,4,2190796868,Tue Jun 16 03:45:11 PDT 2009,NO_QUERY,atapotata,i love my abuelaa 
1364932,4,2049858625,Fri Jun 05 17:37:39 PDT 2009,NO_QUERY,SallytheShizzle,#kevinjonas is the best!  happy #kevinjonas day! 
578927,0,2213276272,Wed Jun 17 15:09:38 PDT 2009,NO_QUERY,yangwong,Happy Birthday @jms_ ! Sorry I couldn't make it. Terrible form. Too foolish in trusting that my phone wouldn't get bricked while updating 
949473,4,1823740004,Sat May 16 22:50:16 PDT 2009,NO_QUERY,AshleyGarza,@AngelicaPrado when are you getting your new do? i got mine today! rojo con blonde's  no bangs i like em long now! i miss u bunny!
934004,4,1792238656,Wed May 13 22:33:08 PDT 2009,NO_QUERY,JordanMacIntyre,Good Night Twitter People!! 
1070158,4,1966059997,Fri May 29 17:02:54 PDT 2009,NO_QUERY,chicrunner,@gwjones00 okay sounds good! 
1326781,4,2015302312,Wed Jun 03 04:17:33 PDT 2009,NO_QUERY,NomDuJour,@grumpy_cow I'd love to see Tyra Banks and Gordon Ramsey battling it out 
332981,0,2013187984,Tue Jun 02 22:06:14 PDT 2009,NO_QUERY,_ihaveissues,damn it!!! What am I gonna wear now? My skirt is super cute 
960189,4,1826312925,Sun May 17 08:12:34 PDT 2009,NO_QUERY,Seanyybear,I think I might watch final destination  hehe
657561,0,2241075362,Fri Jun 19 10:30:40 PDT 2009,NO_QUERY,harrytnelson,Shockadelica fail  the source I was getting it from didn't have it all.
825355,4,1556448839,Sat Apr 18 22:52:51 PDT 2009,NO_QUERY,GpaHill,"@ruxoz I'll get to the bottom of this sooner or later, then I'll dm it to you.  "
939629,4,1793728135,Thu May 14 03:47:06 PDT 2009,NO_QUERY,lightthickness,"@latashaboyd Oh ok, i knew you wouldn't, just thought maybe you were on a delay like with mine  Did u speak to him? he never text me back"
1565641,4,2187595387,Mon Jun 15 20:30:53 PDT 2009,NO_QUERY,Bpaulo,"So, I bought new guitar strings today  It made me happy because now they aren't going to snap on me. They can be vicious. Watching tv now."
1530985,4,2177925392,Mon Jun 15 06:55:36 PDT 2009,NO_QUERY,JJHemm,lovin' life!!   Had a great weekend!! It's Monday...and it's gonna be a great week!  Working...but not to hard! Haha
113828,0,1825998646,Sun May 17 07:26:29 PDT 2009,NO_QUERY,jenny050085,Drinking milk too full!! Not feel so good!! 
877508,4,1685006374,Sat May 02 22:44:30 PDT 2009,NO_QUERY,swim1996,goin to bed! g-nite!  *yawn*
355930,0,2044097868,Fri Jun 05 08:52:00 PDT 2009,NO_QUERY,007_Chris_007,Today was not a good day. Apart from killing little bird had a row with a bloke who wouldn't read a simple sign  sign said do not knock
1407147,4,2055463250,Sat Jun 06 09:21:45 PDT 2009,NO_QUERY,sandwichgirl24,http://bit.ly/vjx5A  i love this video 
321054,0,2003613961,Tue Jun 02 06:50:59 PDT 2009,NO_QUERY,ChelsDuff,No one ever talks to me 
585126,0,2215514813,Wed Jun 17 18:14:45 PDT 2009,NO_QUERY,kimphat,I got sent home 
441280,0,2066969915,Sun Jun 07 11:30:31 PDT 2009,NO_QUERY,jenniferawhite,grrggg... I was going to see @nicovega (MY LOVE!) and @grossdale tonight - now I can't because I have to pay for a broken water heater. 
952515,4,1824467587,Sun May 17 01:30:39 PDT 2009,NO_QUERY,JaxRaghibTrail,"@euniceraiza &gt;&lt; That's an awesome hug symbol  And thanks, I was utterly surprised that I got to meet them and go in with them!!"
1310042,4,2013209481,Tue Jun 02 22:09:03 PDT 2009,NO_QUERY,CamilaIsabel,"Mmm, james bond on saturday night live. I like "
206582,0,1973272660,Sat May 30 10:49:43 PDT 2009,NO_QUERY,Verocruz,heart broken without our cat home.  gonna go post some more notices hopefully someone found him and will bring him home where he belongs
973869,4,1833237497,Sun May 17 22:40:47 PDT 2009,NO_QUERY,scal2180,"#mw2 heres a small video clip i found showing more,4 realz,thumbs up!  http://bit.ly/GjqY2"
49199,0,1678082995,Sat May 02 05:25:20 PDT 2009,NO_QUERY,0cL0ver,headache 
280804,0,1992145546,Mon Jun 01 08:16:38 PDT 2009,NO_QUERY,kartik_ruris,@KimKardashian do u think its a pic... ewwww its worst than a image of a ghost 
438712,0,2066248302,Sun Jun 07 10:09:45 PDT 2009,NO_QUERY,Beccaboo_xox,My Mom Wants To Put My Puppy Down...   
480182,0,2179149361,Mon Jun 15 08:42:47 PDT 2009,NO_QUERY,digitalgravy,Really need a pint 
1156295,4,1979082718,Sun May 31 01:34:06 PDT 2009,NO_QUERY,LauralovesJames,@JoelMadden I loved that movie 
438232,0,2066120053,Sun Jun 07 09:55:37 PDT 2009,NO_QUERY,Mcella83,cleaning the house with an headache 
986612,4,1834586744,Mon May 18 03:30:05 PDT 2009,NO_QUERY,fabienbizot,Text Layout Framework Rocks ! start to create my own Buzzword app 
725574,0,2262358360,Sat Jun 20 22:21:32 PDT 2009,NO_QUERY,britmoorer,is sick..had to go to work even tho i sounded like a man 
982728,4,1834229079,Mon May 18 02:07:36 PDT 2009,NO_QUERY,RicaB,@PacEnzoTen yea boo i promise......now ima go lay down and try to have some nice thoughts 
